15671621	112908
15672101	112908
15672101	565843
15672131	565838
15672231	403735
15672341	111967
15672341	204309
15672881	565762
15673031	302422
15673161	101893
15673161	302422
15673161	565840
15675571	208113
15675641	403735
15675651	101893
15675661	111967
15675661	208113
15676541	403735
15677001	208113
15677331	208108
15677331	208113
15679511	403735
15680611	565793
15680641	101893
15680641	302562
15680641	402798
15680641	509075
15680641	567794
15680661	101893
15680661	200180
15680661	302551
15680661	506187
15683161	201920
15683281	111969
15683431	403735
15685481	112908
15685481	112960
15685481	208108
15685481	208113
15685491	112908
15685491	208113
15685491	565802
15685521	112908
15685541	112908
15685541	201899
15685581	204309
15685591	208113
15685601	112908
15685871	101893
15685871	568250
15691411	502695
15692941	501747
15695881	200180
15695971	200180
15750031	112905
15750031	214676
15750031	214678
15750041	201970
15840351	211789
15840351	212249
15840351	563338
15840351	566904
16026981	101113
16035231	101047
16035231	101893
16035241	101893
16047301	101991
16047301	402220
16047361	101893
16047361	216173
16245081	562661
16245381	208411
16247421	212377
16247441	208429
16247451	212378
16259641	211665
16259771	100113
16298671	563338
16298671	565134
16298831	212585
16298831	563337
16299121	204586
16299121	208440
16299121	502782
16299121	565105
16299211	501103
16299461	564565
16313541	212417
16391723051	200437
16391725051	112998
16391746051	213404
16391827051	101872
16391827051	300399
16391832051	216040
16391858051	301648
16391858051	301772
16391862051	301772
16391872051	101872
16391872051	301772
16391874051	100930
16391883051	101751
16391903051	565400
16391904051	101872
16391906051	216039
16391906051	301567
16391921051	301772
16391941051	553219
16391961051	210424
16397237051	112779
16397240051	210411
16397286051	502005
16397292051	565458
16397299051	201899
16397299051	201912
16397311051	553753
16397314051	101113
16397314051	402304
16397314051	508570
16397330051	567825
16397355051	302384
16397356051	100915
16397356051	210423
16397356051	506776
16397356051	565373
16397357051	101113
16397357051	101893
16397367051	210929
16397370051	204964
16397374051	204964
16397374051	505918
16397387051	204964
16397387051	505918
16397443051	111225
16397464051	302422
16397466051	101893
16397466051	208098
16397484051	201899
16397493051	209181
16397505051	101870
16397505051	216099
16397538051	564419
16397540051	565305
16397560051	209407
16397560051	216114
16397561051	216114
16397561051	558663
16397563051	216114
16397565051	401761
16397568051	216114
16397573051	216114
16397577051	210412
16397579051	216102
16397591051	112779
16397602051	101924
16397602051	201612
16397604051	563338
16397617051	508456
16397618051	564419
16397626051	112928
16397630051	205275
16397630051	553769
16397659051	566458
16397663051	507879
16397679051	213815
16397688051	406820
16416191	100020
16416191	101870
16416191	112816
16416191	300399
16416191	300426
16416191	301722
16416231	203109
16416231	215694
16416241	101845
16416261	400782
16416291	100636
16416291	205777
16416291	406380
16428071	215538
16428081	111384
16428101	100817
16428101	205738
16428141	215485
16428161	203109
16428161	216109
16428161	300399
16428171	406683
16499902051	400317
16499902051	508131
16499906051	566993
16953087051	558663
16953087051	565871
169644011	505441
169645011	565605
169645011	567470
169649011	101838
169664011	204238
169668011	210686
169668011	507835
169668011	567538
169674011	568288
169681011	210686
169694011	210726
169711011	507835
169721011	210726
169738011	510077
169739011	507835
169758011	215300
169758011	507835
169758011	507876
169760011	100972
169760011	101828
169760011	112779
169760011	401534
169763011	204756
169763011	506385
169764011	204759
169764011	216348
169770011	204761
169770011	208265
169771011	204758
169773011	208217
169774011	112779
169774011	201528
169774011	214962
169806011	100979
169807011	567515
169815011	510101
169822011	567515
169823011	204750
169848011	216667
169869011	206613
169875011	101845
169875011	551744
169895011	216085
169895011	406562
169896011	216087
169898011	111120
169898011	551744
169899011	101868
169899011	200118
169899011	210397
169899011	505679
169901011	214829
169901011	214835
169908011	205207
169922011	205207
169922011	402788
